800	159638
224	721
0	312	75
313	0	53
314	0	44
315	0	35
0	316	12
0	317	45
0	318	72
319	0	26
0	320	43
321	0	4
322	0	1
323	0	79
324	0	65
325	0	2
0	326	75
327	0	86
0	328	77
0	329	2
0	330	49
331	0	58
332	0	90
333	0	66
0	334	55
335	0	23
336	0	84
337	0	81
338	0	6
0	339	12
340	0	69
341	0	47
342	0	18
343	0	73
0	344	71
0	345	40
346	0	27
0	347	29
348	0	35
0	349	76
350	0	63
0	351	52
352	0	40
0	353	81
0	354	51
0	355	87
356	0	60
0	357	62
0	358	47
359	0	87
360	0	70
361	0	47
362	0	51
363	0	43
364	0	5
0	365	32
0	366	16
367	0	25
0	368	60
0	369	55
0	370	39
0	371	27
0	372	23
373	0	9
374	0	84
0	375	94
376	0	74
0	377	33
378	0	66
0	379	95
380	0	44
381	0	75
382	0	65
383	0	97
0	384	5
385	0	66
386	0	24
387	0	14
388	0	31
389	0	12
390	0	40
0	391	98
392	0	21
0	393	97
0	394	13
395	0	37
0	396	54
397	0	83
0	398	72
399	0	79
1	2	49
3	1	4
1	4	54
5	1	49
6	1	45
1	7	37
8	1	47
1	9	53
10	1	8
1	11	18
12	1	49
13	1	98
1	14	95
15	1	19
1	16	70
1	17	2
1	18	24
1	19	21
1	20	99
21	1	37
22	1	94
23	1	88
1	24	35
1	25	91
1	26	84
27	1	36
28	1	8
29	1	71
1	30	93
1	31	93
32	1	9
33	1	97
34	1	48
35	1	5
36	1	63
1	37	37
1	38	72
39	1	19
40	1	64
41	1	42
42	1	57
43	1	41
44	1	37
1	45	34
46	1	80
1	47	14
48	1	87
49	1	19
1	50	72
1	51	4
1	52	85
1	53	26
54	1	9
55	1	63
1	56	32
57	1	85
1	58	2
59	1	33
1	60	75
1	61	70
62	1	22
1	63	40
64	1	93
65	1	2
66	1	43
67	1	52
68	1	44
69	1	9
1	70	14
1	71	12
72	1	43
73	1	4
74	1	93
1	75	66
76	1	50
77	1	91
78	1	35
79	1	7
80	1	72
1	81	47
1	82	80
1	83	51
1	84	94
1	85	81
1	86	9
1	87	12
1	88	78
89	1	41
90	1	11
91	1	11
1	92	87
93	1	87
1	94	13
95	1	72
96	1	68
97	1	68
1	98	11
1	99	27
1	100	71
1	101	79
1	102	60
1	103	43
1	104	39
105	1	88
1	106	45
107	1	39
1	108	43
109	1	17
110	1	4
1	111	79
1	112	28
113	1	60
1	114	74
115	1	21
116	1	65
1	117	32
1	118	32
119	1	47
120	1	38
121	1	35
122	1	34
123	1	46
124	1	48
1	125	100
1	126	10
1	127	39
128	1	35
129	1	73
130	1	24
131	1	34
1	132	20
133	1	56
1	134	71
135	1	9
1	136	56
137	1	94
138	1	35
139	1	66
140	1	37
1	141	59
1	142	67
1	143	84
1	144	80
1	145	12
146	1	1
1	147	58
1	148	7
149	1	33
150	1	59
151	1	84
1	152	92
153	1	19
154	1	89
1	155	34
156	1	61
157	1	86
1	158	69
1	159	27
160	1	38
161	1	78
1	162	39
1	163	91
1	164	96
1	165	75
166	1	45
1	167	45
168	1	16
1	169	94
1	170	72
171	1	34
1	172	83
1	173	22
1	174	16
1	175	77
176	1	63
177	1	100
1	178	65
1	179	62
1	180	27
1	181	69
1	182	47
1	183	8
1	184	99
185	1	89
1	186	83
1	187	24
188	1	27
1	189	16
190	1	15
191	1	59
1	192	36
193	1	51
194	1	74
1	195	76
196	1	74
197	1	70
198	1	60
1	199	19
200	1	20
1	201	76
1	202	93
1	203	88
204	1	34
1	205	74
206	1	15
1	207	46
208	1	62
1	209	36
1	210	62
1	211	49
1	212	62
1	213	52
1	214	91
215	1	7
216	1	3
217	1	53
218	1	12
1	219	20
220	1	81
221	1	88
222	1	50
1	223	64
1	224	10
225	1	44
226	1	35
1	227	17
228	1	91
1	229	31
230	1	62
231	1	71
232	1	55
1	233	67
1	234	24
235	1	87
1	236	74
1	237	79
1	238	69
1	239	24
240	1	81
241	1	39
1	242	44
1	243	92
244	1	51
245	1	22
246	1	22
247	1	39
248	1	33
249	1	66
1	250	96
1	251	8
1	252	56
253	1	28
1	254	15
255	1	37
256	1	83
1	257	49
258	1	20
259	1	92
1	260	51
1	261	84
1	262	9
1	263	46
1	264	87
265	1	80
1	266	47
1	267	47
1	268	50
269	1	25
1	270	24
271	1	6
1	272	67
273	1	11
1	274	87
275	1	83
1	276	31
277	1	15
1	278	22
279	1	98
1	280	61
281	1	57
282	1	83
283	1	30
284	1	19
1	285	57
286	1	95
287	1	10
288	1	64
1	289	37
290	1	87
1	291	71
292	1	57
293	1	39
1	294	64
295	1	87
1	296	32
297	1	35
298	1	37
1	299	36
300	1	78
301	1	31
302	1	98
1	303	60
1	304	20
1	305	26
1	306	59
1	307	28
308	1	69
309	1	58
310	1	6
1	311	15
312	1	46
313	1	38
314	1	6
1	315	49
316	1	99
317	1	27
318	1	76
1	319	52
320	1	76
1	321	25
322	1	79
323	1	41
1	324	10
325	1	77
326	1	31
327	1	78
328	1	23
329	1	28
1	330	89
331	1	11
332	1	7
333	1	47
1	334	17
335	1	23
336	1	58
1	337	9
338	1	52
1	339	29
1	340	2
341	1	80
342	1	97
343	1	59
344	1	61
345	1	29
346	1	59
1	347	45
1	348	27
1	349	46
1	350	24
351	1	69
1	352	92
353	1	9
1	354	32
355	1	75
356	1	45
357	1	1
1	358	53
1	359	72
360	1	40
361	1	39
362	1	61
1	363	43
364	1	49
365	1	11
1	366	51
1	367	70
1	368	74
369	1	60
1	370	47
1	371	1
372	1	62
373	1	66
374	1	29
375	1	64
1	376	94
1	377	61
378	1	59
1	379	19
380	1	100
1	381	53
382	1	77
383	1	71
1	384	35
385	1	93
1	386	41
1	387	100
388	1	95
389	1	81
1	390	52
391	1	24
392	1	46
393	1	19
394	1	64
395	1	29
1	396	83
397	1	28
398	1	7
1	399	77
3	2	51
4	2	23
2	5	82
6	2	81
7	2	16
8	2	61
9	2	73
10	2	72
2	11	15
2	12	80
2	13	47
2	14	26
15	2	46
16	2	85
17	2	45
18	2	2
19	2	75
2	20	96
21	2	24
22	2	96
2	23	92
24	2	43
2	25	51
26	2	90
2	27	86
2	28	38
29	2	34
30	2	15
2	31	18
32	2	61
2	33	32
34	2	25
2	35	14
2	36	21
37	2	55
2	38	92
2	39	61
40	2	76
2	41	9
2	42	95
43	2	79
2	44	40
45	2	21
46	2	7
2	47	56
2	48	35
2	49	15
2	50	45
51	2	97
52	2	80
53	2	56
2	54	63
2	55	99
56	2	44
57	2	18
58	2	2
59	2	55
2	60	38
61	2	99
62	2	3
63	2	34
64	2	72
2	65	84
2	66	97
2	67	78
2	68	24
69	2	52
2	70	10
2	71	60
72	2	82
73	2	57
2	74	44
2	75	88
76	2	42
77	2	3
78	2	20
2	79	59
80	2	24
2	81	79
2	82	48
83	2	71
84	2	19
85	2	69
2	86	54
2	87	80
2	88	36
89	2	93
2	90	89
91	2	30
92	2	8
93	2	75
94	2	45
2	95	70
2	96	79
97	2	58
2	98	45
99	2	65
2	100	10
2	101	51
2	102	31
103	2	46
104	2	10
2	105	45
2	106	35
107	2	59
108	2	30
2	109	71
2	110	15
2	111	10
112	2	75
2	113	37
2	114	3
2	115	81
2	116	98
2	117	19
2	118	8
2	119	64
2	120	31
2	121	25
122	2	86
123	2	70
124	2	84
2	125	70
126	2	15
127	2	34
128	2	99
129	2	26
2	130	93
2	131	87
2	132	36
2	133	86
2	134	40
135	2	43
2	136	21
2	137	74
138	2	88
2	139	91
2	140	60
2	141	99
142	2	92
2	143	70
2	144	99
145	2	97
2	146	99
2	147	26
148	2	13
2	149	86
150	2	85
151	2	47
152	2	36
153	2	100
154	2	66
2	155	48
2	156	9
157	2	16
2	158	7
2	159	67
2	160	76
161	2	96
162	2	34
163	2	33
2	164	73
165	2	51
166	2	36
167	2	13
2	168	3
2	169	18
2	170	92
2	171	69
172	2	35
2	173	77
174	2	1
2	175	26
176	2	3
2	177	7
2	178	31
179	2	23
2	180	40
181	2	75
2	182	30
183	2	20
2	184	20
185	2	15
2	186	100
187	2	56
188	2	9
189	2	37
2	190	1
191	2	41
2	192	14
2	193	24
194	2	95
2	195	11
2	196	35
2	197	61
2	198	43
2	199	51
200	2	72
2	201	94
2	202	74
2	203	56
204	2	32
205	2	59
206	2	84
207	2	35
2	208	24
2	209	23
210	2	95
211	2	36
212	2	98
213	2	48
214	2	42
2	215	76
216	2	16
217	2	74
218	2	100
219	2	65
2	220	18
2	221	46
2	222	95
223	2	95
224	2	49
225	2	98
226	2	77
2	227	8
2	228	12
2	229	56
2	230	70
231	2	47
232	2	39
233	2	27
2	234	94
2	235	65
2	236	44
2	237	52
2	238	1
2	239	48
240	2	58
241	2	5
2	242	60
243	2	76
2	244	53
245	2	54
246	2	6
247	2	7
2	248	14
249	2	86
250	2	14
2	251	63
2	252	81
2	253	13
254	2	43
2	255	98
256	2	72
257	2	54
258	2	14
259	2	97
2	260	10
2	261	99
2	262	44
2	263	58
2	264	78
265	2	79
266	2	52
2	267	27
268	2	4
269	2	56
2	270	62
2	271	22
2	272	33
273	2	25
2	274	60
275	2	75
276	2	11
277	2	6
2	278	92
2	279	36
280	2	98
281	2	69
282	2	91
2	283	55
284	2	58
285	2	100
2	286	16
2	287	53
2	288	40
2	289	32
2	290	13
291	2	97
2	292	75
2	293	48
294	2	81
295	2	75
2	296	55
297	2	56
298	2	17
299	2	19
2	300	95
301	2	27
302	2	1
303	2	41
304	2	33
305	2	27
2	306	6
307	2	42
308	2	29
309	2	2
2	310	94
2	311	19
2	312	22
313	2	81
2	314	50
2	315	61
2	316	16
317	2	57
2	318	7
319	2	61
2	320	42
2	321	45
2	322	79
323	2	45
2	324	67
2	325	46
2	326	50
327	2	19
328	2	99
2	329	68
330	2	93
331	2	69
332	2	8
2	333	13
2	334	37
335	2	20
2	336	41
2	337	96
2	338	3
2	339	5
2	340	70
2	341	100
2	342	55
343	2	77
2	344	24
345	2	20
346	2	84
2	347	81
348	2	5
2	349	62
2	350	63
351	2	58
2	352	83
2	353	15
2	354	94
355	2	25
2	356	92
357	2	29
358	2	2
2	359	45
360	2	34
2	361	69
2	362	54
2	363	20
2	364	78
365	2	18
366	2	75
2	367	80
368	2	35
2	369	22
2	370	1
2	371	7
372	2	80
373	2	14
374	2	8
375	2	66
2	376	78
377	2	28
378	2	15
2	379	65
2	380	83
2	381	13
382	2	12
383	2	39
2	384	10
385	2	4
386	2	69
387	2	36
388	2	33
2	389	57
390	2	81
2	391	74
2	392	11
2	393	17
394	2	46
2	395	28
396	2	54
397	2	2
398	2	74
2	399	32
4	3	85
3	5	7
3	6	47
3	7	73
3	8	13
3	9	18
10	3	36
11	3	37
3	12	82
3	13	84
3	14	9
15	3	48
16	3	87
17	3	68
3	18	42
3	19	40
20	3	22
21	3	14
22	3	56
3	23	62
24	3	81
3	25	15
26	3	48
3	27	90
28	3	12
29	3	82
30	3	48
3	31	3
3	32	96
3	33	53
34	3	10
35	3	61
3	36	56
37	3	53
38	3	30
39	3	75
3	40	2
41	3	71
3	42	75
43	3	43
44	3	28
45	3	8
46	3	98
47	3	44
48	3	65
49	3	74
50	3	58
51	3	22
3	52	82
53	3	91
54	3	44
3	55	69
3	56	77
3	57	9
3	58	13
3	59	12
3	60	43
61	3	35
62	3	13
3	63	67
3	64	40
65	3	48
3	66	83
67	3	79
3	68	43
69	3	10
70	3	69
3	71	4
72	3	59
73	3	28
74	3	50
75	3	99
76	3	42
77	3	59
3	78	16
79	3	50
3	80	45
81	3	70
82	3	15
3	83	85
84	3	83
3	85	49
86	3	88
3	87	2
3	88	73
3	89	72
90	3	15
91	3	56
92	3	9
3	93	28
3	94	91
3	95	92
96	3	38
3	97	85
98	3	10
3	99	65
100	3	36
101	3	32
3	102	24
103	3	96
104	3	72
3	105	67
106	3	71
3	107	90
3	108	7
3	109	11
3	110	69
111	3	13
112	3	98
3	113	18
114	3	94
115	3	20
3	116	45
3	117	14
3	118	84
3	119	92
120	3	61
3	121	93
122	3	3
123	3	71
3	124	38
125	3	13
126	3	44
3	127	99
3	128	81
3	129	21
3	130	62
3	131	63
132	3	85
3	133	81
3	134	55
3	135	8
136	3	77
3	137	55
3	138	69
3	139	31
3	140	98
141	3	3
142	3	32
143	3	29
144	3	5
145	3	5
3	146	57
147	3	24
148	3	16
3	149	53
3	150	92
3	151	16
152	3	16
153	3	18
154	3	19
3	155	73
156	3	58
157	3	22
158	3	28
3	159	23
3	160	42
3	161	41
3	162	63
163	3	18
3	164	35
3	165	24
3	166	31
167	3	76
3	168	85
169	3	16
170	3	25
171	3	3
172	3	24
3	173	19
3	174	86
3	175	8
3	176	30
3	177	39
178	3	23
3	179	89
3	180	3
181	3	1
3	182	49
183	3	37
3	184	55
3	185	17
3	186	22
187	3	41
188	3	88
189	3	91
3	190	42
191	3	53
192	3	5
3	193	47
194	3	90
195	3	6
3	196	26
3	197	73
3	198	51
199	3	83
3	200	53
3	201	66
202	3	9
3	203	86
3	204	53
3	205	83
3	206	42
3	207	43
3	208	77
3	209	56
210	3	25
3	211	42
3	212	79
213	3	76
214	3	23
215	3	29
216	3	43
217	3	52
218	3	92
3	219	56
220	3	45
3	221	64
222	3	18
3	223	53
224	3	30
225	3	37
226	3	74
3	227	34
228	3	94
229	3	75
230	3	19
231	3	98
3	232	18
3	233	45
234	3	12
235	3	91
236	3	81
3	237	60
238	3	52
239	3	45
240	3	98
241	3	80
242	3	25
3	243	71
3	244	77
3	245	29
3	246	20
247	3	52
3	248	85
249	3	73
3	250	62
251	3	62
252	3	5
3	253	25
254	3	92
3	255	10
3	256	93
3	257	97
258	3	63
259	3	11
3	260	67
261	3	24
262	3	12
3	263	4
3	264	57
265	3	17
3	266	42
267	3	31
268	3	63
3	269	20
3	270	72
3	271	4
272	3	21
273	3	27
274	3	62
3	275	1
3	276	55
277	3	88
3	278	82
279	3	48
280	3	36
281	3	90
3	282	83
283	3	70
3	284	40
285	3	2
286	3	37
287	3	53
3	288	41
289	3	5
3	290	30
291	3	8
292	3	36
3	293	51
294	3	37
3	295	66
3	296	33
297	3	3
3	298	96
3	299	49
300	3	88
301	3	76
302	3	91
303	3	92
304	3	85
3	305	70
3	306	36
307	3	56
308	3	69
309	3	89
3	310	56
311	3	70
3	312	91
313	3	37
3	314	96
3	315	88
3	316	82
3	317	92
3	318	28
319	3	65
3	320	8
321	3	96
3	322	62
3	323	98
3	324	22
325	3	93
3	326	78
3	327	99
3	328	45
3	329	13
330	3	53
3	331	86
332	3	37
333	3	48
334	3	72
3	335	66
3	336	43
337	3	71
3	338	59
339	3	23
340	3	37
341	3	72
342	3	91
3	343	60
344	3	61
345	3	1
346	3	55
3	347	93
348	3	27
3	349	69
350	3	77
351	3	43
3	352	64
353	3	94
354	3	35
3	355	53
356	3	5
357	3	96
358	3	84
3	359	32
3	360	40
361	3	84
3	362	85
3	363	17
3	364	48
365	3	65
3	366	76
3	367	66
3	368	91
3	369	83
3	370	4
3	371	87
3	372	1
373	3	58
374	3	5
3	375	38
3	376	63
3	377	66
3	378	78
3	379	25
380	3	30
381	3	47
382	3	100
383	3	67
384	3	62
385	3	15
3	386	14
3	387	72
3	388	61
389	3	81
390	3	10
3	391	13
3	392	47
3	393	41
394	3	45
3	395	83
396	3	93
3	397	57
398	3	38
399	3	43
4	5	5
6	4	87
4	7	27
8	4	3
4	9	71
4	10	65
11	4	52
12	4	76
13	4	65
14	4	68
4	15	93
16	4	59
4	17	40
4	18	80
4	19	50
20	4	96
21	4	1
22	4	99
4	23	46
4	24	28
25	4	26
26	4	8
27	4	76
28	4	1
4	29	2
30	4	34
31	4	8
32	4	24
33	4	38
4	34	70
35	4	94
4	36	34
4	37	69
38	4	49
4	39	34
4	40	88
41	4	45
42	4	26
4	43	60
4	44	56
4	45	75
46	4	35
4	47	50
48	4	64
4	49	73
4	50	98
51	4	47
4	52	42
53	4	55
4	54	78
55	4	67
4	56	20
4	57	31
58	4	46
4	59	79
60	4	73
4	61	21
62	4	5
63	4	2
64	4	11
65	4	41
4	66	50
4	67	84
4	68	90
4	69	14
70	4	63
4	71	55
72	4	26
4	73	88
4	74	13
75	4	87
76	4	17
77	4	49
78	4	55
4	79	23
4	80	79
81	4	1
82	4	35
4	83	81
84	4	66
85	4	42
86	4	4
4	87	65
4	88	80
4	89	37
90	4	1
4	91	45
4	92	56
93	4	63
94	4	16
4	95	8
4	96	13
97	4	92
98	4	87
99	4	85
4	100	80
4	101	17
102	4	11
103	4	5
104	4	100
105	4	87
4	106	7
107	4	99
4	108	5
109	4	18
110	4	4
111	4	35
4	112	9
4	113	92
4	114	69
115	4	14
4	116	40
117	4	63
118	4	89
119	4	49
120	4	10
4	121	100
122	4	58
4	123	77
4	124	91
125	4	2
126	4	25
127	4	61
128	4	1
4	129	37
130	4	44
4	131	8
4	132	52
4	133	99
4	134	67
135	4	21
136	4	90
137	4	64
138	4	22
139	4	32
4	140	57
4	141	60
142	4	14
143	4	31
144	4	22
145	4	41
4	146	83
147	4	45
4	148	91
4	149	26
150	4	37
4	151	14
4	152	72
4	153	100
154	4	6
4	155	8
4	156	1
157	4	52
158	4	43
159	4	13
4	160	44
4	161	88
162	4	61
4	163	37
164	4	5
165	4	89
166	4	62
4	167	53
168	4	45
169	4	97
4	170	24
4	171	20
172	4	84
4	173	65
4	174	13
4	175	74
176	4	17
177	4	9
178	4	1
179	4	75
4	180	56
4	181	19
182	4	8
183	4	41
184	4	98
185	4	17
186	4	7
4	187	12
188	4	27
4	189	42
4	190	5
191	4	41
192	4	41
193	4	51
4	194	45
195	4	57
4	196	19
197	4	66
4	198	52
4	199	47
200	4	13
201	4	95
4	202	76
4	203	73
4	204	86
205	4	98
206	4	46
207	4	48
4	208	31
209	4	48
210	4	54
211	4	38
212	4	58
4	213	42
214	4	51
215	4	65
4	216	49
217	4	22
218	4	67
219	4	64
220	4	57
221	4	44
4	222	9
223	4	67
224	4	25
225	4	93
4	226	18
4	227	23
228	4	60
229	4	17
230	4	80
4	231	95
232	4	69
233	4	30
234	4	53
4	235	67
236	4	41
237	4	38
238	4	55
239	4	90
4	240	27
241	4	6
242	4	84
243	4	44
244	4	2
245	4	70
4	246	72
4	247	6
248	4	53
4	249	49
250	4	65
4	251	8
4	252	26
253	4	77
254	4	2
4	255	10
4	256	63
4	257	41
258	4	71
4	259	27
4	260	69
4	261	9
262	4	84
263	4	12
264	4	26
265	4	30
4	266	5
4	267	80
4	268	79
4	269	11
4	270	33
4	271	54
272	4	69
273	4	91
274	4	34
4	275	69
276	4	8
277	4	92
278	4	72
279	4	4
280	4	5
4	281	60
282	4	85
283	4	61
4	284	22
4	285	3
286	4	28
287	4	99
4	288	52
4	289	52
4	290	4
4	291	97
4	292	77
4	293	19
294	4	91
4	295	98
4	296	28
297	4	22
298	4	55
4	299	66
4	300	8
4	301	15
4	302	37
4	303	86
304	4	59
4	305	7
306	4	92
4	307	92
308	4	43
309	4	76
4	310	72
4	311	88
4	312	29
4	313	12
314	4	86
4	315	6
4	316	15
317	4	28
318	4	19
319	4	88
4	320	88
321	4	46
4	322	26
323	4	66
324	4	25
4	325	3
4	326	85
4	327	73
328	4	82
4	329	28
330	4	99
331	4	8
332	4	57
4	333	31
334	4	10
4	335	82
336	4	23
337	4	53
338	4	87
4	339	29
340	4	59
4	341	34
4	342	19
4	343	37
4	344	87
4	345	57
346	4	70
4	347	100
348	4	54
349	4	5
4	350	63
351	4	16
4	352	34
353	4	99
4	354	83
4	355	34
356	4	8
357	4	29
358	4	74
359	4	78
4	360	28
361	4	62
362	4	73
4	363	31
4	364	34
4	365	83
366	4	19
4	367	57
4	368	89
4	369	22
4	370	85
371	4	68
4	372	58
373	4	54
4	374	80
4	375	19
4	376	33
377	4	6
4	378	76
379	4	97
380	4	6
4	381	98
4	382	8
4	383	43
384	4	51
385	4	54
4	386	96
4	387	71
388	4	64
4	389	8
4	390	91
391	4	72
392	4	75
4	393	69
394	4	89
395	4	94
396	4	30
4	397	7
4	398	58
399	4	47
5	6	18
5	7	70
5	8	95
5	9	30
5	10	85
11	5	71
5	12	53
13	5	19
14	5	23
5	15	69
16	5	20
5	17	95
5	18	53
19	5	46
20	5	59
21	5	82
22	5	30
23	5	80
5	24	29
25	5	87
5	26	53
5	27	98
28	5	22
29	5	35
5	30	63
5	31	53
5	32	31
5	33	57
5	34	49
5	35	51
36	5	42
5	37	40
38	5	70
39	5	13
5	40	33
5	41	74
42	5	43
5	43	99
5	44	21
5	45	76
46	5	46
47	5	48
5	48	58
5	49	90
5	50	59
5	51	39
52	5	10
53	5	64
5	54	68
55	5	74
5	56	19
5	57	57
58	5	12
59	5	33
60	5	84
61	5	100
5	62	27
63	5	81
64	5	27
5	65	88
5	66	85
5	67	38
68	5	78
5	69	45
5	70	4
71	5	62
72	5	24
5	73	96
5	74	73
75	5	60
76	5	91
5	77	18
5	78	57
79	5	40
5	80	51
5	81	48
5	82	37
83	5	71
84	5	46
5	85	73
86	5	52
87	5	94
88	5	8
5	89	29
90	5	97
5	91	94
92	5	45
5	93	53
5	94	72
95	5	83
5	96	41
97	5	88
98	5	71
5	99	73
100	5	64
5	101	25
102	5	76
5	103	23
104	5	62
105	5	28
106	5	10
5	107	91
108	5	65
5	109	57
110	5	9
111	5	37
5	112	69
113	5	7
5	114	19
5	115	19
116	5	44
117	5	50
5	118	7
119	5	92
120	5	13
5	121	20
122	5	43
123	5	5
124	5	2
125	5	1
5	126	33
5	127	45
128	5	13
5	129	64
130	5	30
5	131	72
132	5	55
133	5	60
5	134	12
5	135	62
136	5	89
137	5	39
5	138	96
139	5	71
5	140	98
5	141	58
5	142	54
5	143	26
5	144	57
5	145	6
5	146	12
5	147	39
148	5	2
5	149	50
150	5	25
151	5	86
5	152	27
153	5	49
5	154	39
5	155	33
5	156	37
157	5	33
5	158	47
5	159	88
5	160	59
5	161	89
162	5	64
5	163	27
5	164	27
5	165	19
166	5	29
167	5	44
5	168	47
169	5	33
5	170	91
5	171	26
5	172	70
173	5	9
174	5	43
175	5	89
176	5	31
5	177	90
178	5	12
179	5	95
5	180	14
181	5	21
182	5	57
183	5	50
184	5	49
5	185	41
186	5	84
187	5	64
188	5	96
189	5	99
5	190	46
5	191	56
5	192	68
5	193	73
194	5	89
195	5	10
5	196	20
197	5	57
198	5	54
5	199	57
5	200	90
201	5	84
202	5	73
203	5	26
5	204	21
205	5	44
5	206	25
5	207	36
208	5	52
209	5	70
5	210	29
5	211	31
212	5	58
213	5	92
214	5	91
5	215	58
5	216	50
5	217	86
218	5	31
5	219	52
5	220	42
221	5	26
222	5	29
5	223	56
224	5	98
225	5	66
226	5	74
227	5	68
228	5	90
229	5	46
230	5	37
231	5	20
5	232	77
233	5	38
5	234	31
5	235	52
236	5	43
5	237	25
5	238	83
5	239	72
240	5	18
5	241	62
242	5	84
5	243	34
5	244	8
245	5	46
246	5	49
5	247	72
5	248	80
249	5	50
5	250	12
251	5	70
5	252	34
5	253	3
254	5	96
255	5	58
256	5	23
5	257	20
5	258	35
259	5	30
260	5	58
5	261	14
262	5	62
263	5	15
264	5	75
5	265	42
266	5	75
267	5	64
268	5	25
269	5	95
5	270	98
271	5	29
5	272	35
5	273	54
5	274	56
275	5	5
276	5	59
277	5	23
278	5	80
279	5	20
5	280	90
5	281	97
5	282	74
5	283	66
5	284	54
5	285	65
5	286	76
5	287	92
288	5	49
5	289	53
5	290	3
5	291	37
292	5	62
293	5	78
294	5	18
295	5	80
296	5	26
297	5	13
5	298	61
5	299	66
5	300	73
301	5	86
5	302	50
303	5	35
5	304	49
5	305	99
306	5	31
307	5	56
308	5	30
5	309	11
310	5	71
5	311	92
5	312	76
313	5	61
314	5	81
5	315	100
5	316	5
5	317	72
318	5	1
319	5	15
5	320	98
321	5	91
5	322	59
5	323	2
324	5	35
5	325	1
326	5	85
327	5	20
328	5	45
5	329	37
5	330	61
331	5	6
5	332	56
5	333	83
5	334	18
5	335	45
5	336	50
337	5	92
5	338	81
5	339	75
5	340	99
5	341	23
342	5	68
5	343	39
344	5	5
345	5	84
5	346	82
347	5	43
348	5	83
5	349	32
350	5	30
